study,income,method,part_gender,part_age,age3cat,aged_5_to_18,aged_over_18,hh_size,student,employment,weekday,tot_contacts,tot_contacts_no_add,tot_phys,tot_nonphys,tot_dur_under_1hr,tot_dur_1hr_plus,tot_home,tot_school,tot_work,tot_work_no_additional,tot_other,prop_home,prop_school,prop_work,prop_other,prop_cont_male,prop_cont_female,prop_cont_age1,prop_cont_age2,prop_cont_age3
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,0,1,0,0,3,0,NA,1,11,11,9,2,NA,NA,6,0,0,0,5,.5454545617,0,0,.4545454681,.2727272809,.7272727489,.3000000119,.400000006,.3000000119
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,18,2,1,0,5,1,NA,0,8,8,NA,NA,NA,NA,5,3,0,0,0,.625,.375,0,0,.375,.625,.400000006,.6000000238,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,8,1,1,0,5,1,NA,0,14,14,1,0,NA,NA,9,0,0,0,5,.6428571343,0,0,.3571428657,.2142857164,.7857142687,.8181818128,.1818181872,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,3,1,0,0,3,0,NA,1,11,11,4,7,NA,NA,6,0,0,0,5,.5454545617,0,0,.4545454681,.4545454681,.5454545617,.3333333433,.5,.1666666716
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,60,2,0,1,5,0,NA,0,2,2,2,0,NA,NA,1,0,0,0,1,.5,0,0,.5,.5,.5,NA,NA,NA
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,53,2,0,1,2,0,NA,0,15,15,11,4,NA,NA,9,0,0,0,6,.6000000238,0,0,.400000006,.400000006,.6000000238,0,.8333333135,.1666666716
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,40,2,0,1,4,0,NA,1,18,18,18,0,NA,NA,3,0,0,0,15,.1666666716,0,0,.8333333135,.3333333433,.6666666865,0,.7272727489,.2727272809
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,10,1,1,0,4,1,NA,0,9,9,9,0,NA,NA,2,0,0,0,7,.2222222239,0,0,.777777791,.777777791,.2222222239,.5,.3333333433,.1666666716
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,3,1,0,0,5,1,NA,1,12,12,12,0,NA,NA,9,0,0,0,3,.75,0,0,.25,.3333333433,.6666666865,.6999999881,.200000003,.1000000015
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,66,3,0,1,1,0,NA,1,1,1,0,1,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,16,2,1,0,6,1,NA,1,8,8,6,2,NA,NA,4,3,0,0,1,.5,.375,0,.125,.375,.625,0,.8000000119,.200000003
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,49,2,0,1,4,0,1,1,14,14,11,3,NA,NA,3,1,0,0,10,.2142857164,.0714285746,0,.7142857313,.5,.5,.8000000119,.200000003,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,7,1,1,0,4,1,0,1,19,19,12,7,NA,NA,8,0,0,0,11,.4210526347,0,0,.5789473653,.4736842215,.5263158083,.2105263174,.3684210479,.4210526347
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,33,2,0,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,18,2,1,0,4,1,NA,0,35,35,24,11,NA,NA,6,0,0,0,29,.1714285761,0,0,.8285714388,.6000000238,.400000006,.2285714298,.7142857313,.0571428575
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,18,2,1,0,6,1,NA,1,12,12,7,5,NA,NA,8,0,0,0,4,.6666666865,0,0,.3333333433,.5,.5,.4285714328,.571428597,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,28,2,0,1,1,NA,1,1,3,3,0,3,NA,NA,1,0,2,2,0,.3333333433,0,.6666666865,0,1,0,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,7,1,1,0,6,0,NA,0,15,15,11,2,NA,NA,10,0,0,0,4,.7142857313,0,0,.2857142985,.4285714328,.571428597,.4444444478,.2222222239,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,16,2,1,0,7,1,NA,0,10,10,10,0,NA,NA,7,0,0,0,3,.6999999881,0,0,.3000000119,.6000000238,.400000006,.4285714328,.2857142985,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,37,2,0,1,9,0,NA,1,11,11,11,0,NA,NA,9,0,0,0,2,.8181818128,0,0,.1818181872,.5454545617,.4545454681,.5,.375,.125
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,3,1,0,0,1,0,NA,1,12,12,8,4,NA,NA,12,0,0,0,0,1,0,0,0,.75,.25,.8000000119,.200000003,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,17,2,1,0,5,1,NA,1,12,12,5,0,NA,NA,12,0,0,0,0,1,0,0,0,.4166666567,.5833333135,.25,.6666666865,.0833333358
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,46,2,0,1,5,0,1,1,4,4,4,0,NA,NA,4,0,0,0,0,1,0,0,0,.25,.75,.5,.25,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,3,1,0,0,5,0,NA,1,11,11,5,5,NA,NA,9,0,0,0,1,.8999999762,0,0,.1000000015,.3000000119,.6999999881,.75,.25,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,16,2,1,0,7,1,NA,1,37,37,13,24,NA,NA,16,0,0,0,20,.4444444478,0,0,.555555582,.3513513505,.6486486197,.34375,.4375,.21875
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,15,2,1,0,4,1,NA,1,5,5,3,2,NA,NA,5,0,0,0,0,1,0,0,0,.200000003,.8000000119,.5,0,.5
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,52,2,0,1,6,0,NA,1,5,5,0,5,NA,NA,5,0,0,0,0,1,0,0,0,.400000006,.6000000238,.6000000238,.200000003,.200000003
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,44,2,0,1,1,0,1,0,8,8,8,0,NA,NA,0,0,8,8,0,0,0,1,0,1,0,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,35,2,0,1,2,1,NA,1,10,10,5,4,NA,NA,3,0,0,0,6,.3333333433,0,0,.6666666865,.2222222239,.777777791,.6000000238,.400000006,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,4,1,0,0,7,1,NA,1,14,14,10,4,NA,NA,7,0,0,0,3,.6999999881,0,0,.3000000119,.4285714328,.571428597,.6428571343,.2142857164,.1428571492
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,14,1,1,0,7,1,NA,0,42,42,24,18,NA,NA,23,0,0,0,19,.5476190448,0,0,.4523809552,.4285714328,.571428597,0,.470588237,.5294117928
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,9,1,1,0,4,1,0,1,22,22,5,17,NA,NA,16,0,0,0,6,.7272727489,0,0,.2727272809,.4545454681,.5454545617,.3125,.5625,.125
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,14,1,1,0,3,1,NA,1,11,11,5,6,NA,NA,7,0,0,0,4,.6363636255,0,0,.3636363745,.3636363745,.6363636255,.125,.375,.5
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,18,2,1,0,6,1,NA,1,5,5,5,0,NA,NA,5,0,0,0,0,1,0,0,0,.6000000238,.400000006,.400000006,.200000003,.400000006
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,8,1,1,0,5,1,0,1,13,13,6,7,NA,NA,6,0,0,0,7,.4615384638,0,0,.538461566,.4615384638,.538461566,.6666666865,.2222222239,.1111111119
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,7,1,1,0,5,1,NA,1,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,.8333333135,.1666666716,.8000000119,.200000003,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,72,3,0,1,9,0,0,0,8,8,8,0,NA,NA,4,0,0,0,4,.5,0,0,.5,.5,.5,.25,.5,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,37,2,0,1,2,0,NA,1,32,32,26,6,NA,NA,18,0,0,0,14,.5625,0,0,.4375,.34375,.65625,.1666666716,.8333333135,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,18,2,1,0,5,1,NA,1,4,4,2,2,NA,NA,4,0,0,0,0,1,0,0,0,.25,.75,.5,0,.5
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,14,1,1,0,4,1,NA,1,7,7,0,6,NA,NA,6,0,0,0,1,.8571428657,0,0,.1428571492,.571428597,.4285714328,.200000003,.400000006,.400000006
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,7,1,1,0,5,1,NA,1,26,26,14,12,NA,NA,12,0,0,0,14,.4615384638,0,0,.538461566,.269230783,.730769217,.5294117928,.2352941185,.2352941185
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,22,2,0,1,2,0,0,1,4,4,2,2,NA,NA,0,0,0,0,4,0,0,0,1,.5,.5,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,63,2,0,1,6,0,NA,1,15,15,15,0,NA,NA,8,0,0,0,7,.5333333611,0,0,.4666666687,.5333333611,.4666666687,.1333333403,.5333333611,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,8,1,1,0,4,1,NA,1,14,14,4,10,NA,NA,14,0,0,0,0,1,0,0,0,.6666666865,.3333333433,.1428571492,.571428597,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,82,3,0,1,2,0,0,1,1,1,1,0,NA,NA,1,0,0,0,0,1,0,0,0,NA,NA,0,0,1
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,39,2,0,1,2,0,NA,1,3,3,3,0,NA,NA,3,0,0,0,0,1,0,0,0,.3333333433,.6666666865,0,.6666666865,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,2,1,0,0,4,0,NA,1,4,4,2,2,NA,NA,3,0,0,0,1,.75,0,0,.25,.5,.5,.5,.5,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,5,1,1,0,5,1,NA,0,5,5,1,4,NA,NA,4,0,0,0,1,.8000000119,0,0,.200000003,.400000006,.6000000238,.8000000119,.200000003,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,7,1,1,0,6,1,NA,0,10,10,3,6,NA,NA,5,0,0,0,4,.555555582,0,0,.4444444478,.571428597,.4285714328,.200000003,.200000003,.6000000238
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,1,1,0,0,6,0,NA,1,3,3,NA,NA,NA,NA,2,0,0,0,0,1,0,0,0,.5,.5,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,18,2,1,0,5,0,0,1,6,6,NA,NA,NA,NA,3,0,0,0,3,.5,0,0,.5,.3333333433,.6666666865,.6666666865,0,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,18,2,1,0,7,1,0,0,9,9,3,4,NA,NA,8,0,0,0,1,.8888888955,0,0,.1111111119,.555555582,.4444444478,0,.777777791,.2222222239
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,2,1,0,0,4,0,NA,1,10,10,9,0,NA,NA,3,0,0,0,5,.375,0,0,.625,.3000000119,.6999999881,.25,.75,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,5,1,1,0,7,1,NA,0,6,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,.3333333433,.6666666865,.5,.5,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,8,1,1,0,5,1,0,1,13,13,5,8,NA,NA,1,0,0,0,9,.1000000015,0,0,.8999999762,.6153846383,.3846153915,.5833333135,.25,.1666666716
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,6,1,1,0,5,0,NA,1,3,3,NA,NA,NA,NA,3,0,0,0,0,1,0,0,0,.3333333433,.6666666865,.3333333433,.6666666865,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,6,1,1,0,3,1,NA,1,6,6,1,5,NA,NA,2,0,0,0,4,.3333333433,0,0,.6666666865,.6666666865,.3333333433,.6666666865,.3333333433,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,13,1,1,0,6,1,0,0,9,9,1,8,NA,NA,5,0,0,0,4,.555555582,0,0,.4444444478,.6666666865,.3333333433,.3333333433,.4444444478,.2222222239
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,4,1,0,0,5,1,NA,1,12,12,6,5,NA,NA,7,0,0,0,4,.6363636255,0,0,.3636363745,.6363636255,.3636363745,.6363636255,.2727272809,.0909090936
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,6,1,1,0,4,1,NA,0,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,.6666666865,.3333333433,.3333333433,.6666666865,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,29,2,0,1,7,0,0,1,9,9,7,2,NA,NA,6,0,0,0,3,.6666666865,0,0,.3333333433,.555555582,.4444444478,.3333333433,.4444444478,.2222222239
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,9,1,1,0,4,1,NA,1,8,8,4,0,NA,NA,4,0,0,0,3,.571428597,0,0,.4285714328,.7142857313,.2857142985,.8571428657,0,.1428571492
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,2,1,0,0,11,0,NA,1,7,7,6,1,NA,NA,7,0,0,0,0,1,0,0,0,.1428571492,.8571428657,.400000006,.6000000238,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,31,2,0,1,4,NA,1,0,14,14,8,6,NA,NA,10,0,0,0,4,.7142857313,0,0,.2857142985,.571428597,.4285714328,.400000006,.5,.1000000015
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,10,1,1,0,5,1,NA,0,9,9,0,9,NA,NA,6,0,0,0,3,.6666666865,0,0,.3333333433,.6666666865,.3333333433,.400000006,.400000006,.200000003
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,10,1,1,0,4,1,NA,1,8,8,2,6,NA,NA,5,0,0,0,3,.625,0,0,.375,.375,.625,.5,.5,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,0,1,0,0,5,0,NA,1,15,15,4,11,NA,NA,6,0,0,0,9,.400000006,0,0,.6000000238,.5333333611,.4666666687,.5,.25,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,89,3,0,1,3,0,0,1,7,7,3,4,NA,NA,6,0,0,0,1,.8571428657,0,0,.1428571492,.2857142985,.7142857313,.1666666716,.5,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,1,1,0,0,6,0,NA,1,11,11,NA,NA,NA,NA,8,0,0,0,3,.7272727489,0,0,.2727272809,.2727272809,.7272727489,.5,.375,.125
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,17,2,1,0,3,1,0,1,16,16,15,1,NA,NA,5,7,0,0,4,.3125,.4375,0,.25,.5,.5,.0833333358,.6666666865,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,35,2,0,1,3,0,0,1,35,35,12,19,NA,NA,12,0,0,0,23,.3428571522,0,0,.6571428776,.4285714328,.571428597,.3333333433,.4761904776,.190476194
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,13,1,1,0,5,1,0,0,5,5,NA,NA,NA,NA,4,0,0,0,1,.8000000119,0,0,.200000003,.6000000238,.400000006,.200000003,.6000000238,.200000003
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,78,3,0,1,3,0,0,0,14,14,2,12,NA,NA,10,0,0,0,4,.7142857313,0,0,.2857142985,.3571428657,.6428571343,.2727272809,.4545454681,.2727272809
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,63,2,0,1,9,0,0,0,3,3,3,0,NA,NA,0,0,0,0,3,0,0,0,1,.3333333433,.6666666865,.3333333433,.3333333433,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,1,1,0,0,4,0,NA,1,13,13,7,5,NA,NA,10,0,0,0,2,.8333333135,0,0,.1666666716,.5,.5,.4444444478,.4444444478,.1111111119
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,34,2,0,1,5,0,0,1,11,11,10,1,NA,NA,5,0,0,0,6,.4545454681,0,0,.5454545617,.5454545617,.4545454681,.2857142985,.4285714328,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,35,2,0,1,3,0,0,0,4,4,2,2,NA,NA,4,0,0,0,0,1,0,0,0,.25,.75,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,14,1,1,0,8,1,NA,1,9,9,2,7,NA,NA,1,0,0,0,8,.1111111119,0,0,.8888888955,.1111111119,.8888888955,.6000000238,.200000003,.200000003
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,2,1,0,0,4,0,NA,0,6,6,3,3,NA,NA,4,0,0,0,2,.6666666865,0,0,.3333333433,.3333333433,.6666666865,.6666666865,.3333333433,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,22,2,0,1,4,0,1,1,26,26,26,0,NA,NA,20,0,5,5,1,.769230783,0,.1923076957,.0384615399,.4230769277,.5769230723,.555555582,.3333333433,.1111111119
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,17,2,1,0,3,1,0,0,9,9,4,5,NA,NA,6,0,0,0,3,.6666666865,0,0,.3333333433,.4444444478,.555555582,.1428571492,.7142857313,.1428571492
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,17,2,1,0,2,0,0,1,7,7,4,0,NA,NA,4,0,0,0,3,.571428597,0,0,.4285714328,.4285714328,.571428597,0,.6666666865,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,46,2,0,1,2,0,1,1,14,14,12,2,NA,NA,3,0,1,1,10,.2142857164,0,.0714285746,.7142857313,.6428571343,.3571428657,.3333333433,.5,.1666666716
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,31,2,0,1,3,1,NA,1,7,7,1,6,NA,NA,6,0,0,0,1,.8571428657,0,0,.1428571492,.2857142985,.7142857313,.2857142985,.571428597,.1428571492
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,4,1,0,0,4,1,NA,1,14,14,11,3,NA,NA,10,0,0,0,4,.7142857313,0,0,.2857142985,.25,.75,.4166666567,.5833333135,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,0,1,0,0,4,0,NA,1,12,12,11,0,NA,NA,9,0,0,0,2,.8181818128,0,0,.1818181872,.3636363745,.6363636255,.3000000119,.6999999881,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,68,3,0,1,6,0,1,1,35,35,16,0,NA,NA,9,0,0,0,26,.2571428716,0,0,.7428571582,.5428571701,.4571428597,.25,.4642857015,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,2,1,0,0,3,0,NA,1,8,8,7,0,NA,NA,7,0,0,0,0,1,0,0,0,.571428597,.4285714328,.2857142985,.7142857313,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,41,2,0,1,8,0,NA,1,9,9,4,5,NA,NA,6,0,0,0,3,.6666666865,0,0,.3333333433,.777777791,.2222222239,.571428597,.4285714328,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,0,1,0,0,8,0,NA,0,9,9,7,1,NA,NA,8,0,0,0,0,1,0,0,0,.75,.25,.625,.375,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,11,1,1,0,7,1,NA,1,13,13,0,12,NA,NA,0,0,0,0,12,0,0,0,1,.8333333135,.1666666716,0,1,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,13,1,1,0,3,1,1,1,37,37,29,8,NA,NA,21,0,1,1,15,.5675675869,0,.0270270277,.4054054022,.3428571522,.6571428776,.6774193645,.1935483813,.1290322542
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,9,1,1,0,9,1,0,1,24,24,17,6,NA,NA,18,4,0,0,1,.7826086879,.1739130467,0,.0434782617,.25,.75,.4285714328,.4285714328,.1428571492
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,4,1,0,0,8,1,NA,1,14,14,11,3,NA,NA,9,0,0,0,4,.6923077106,0,0,.3076923192,.5,.5,.3000000119,.6000000238,.1000000015
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,12,1,1,0,4,1,NA,0,6,6,3,3,NA,NA,5,0,0,0,1,.8333333135,0,0,.1666666716,.5,.5,.5,.5,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,10,1,1,0,5,1,NA,1,15,15,7,6,NA,NA,2,4,0,0,8,.1428571492,.2857142985,0,.571428597,.5,.5,.4615384638,.538461566,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,60,2,0,1,3,0,0,1,17,17,12,5,NA,NA,12,0,0,0,4,.75,0,0,.25,.5294117928,.470588237,.3333333433,.4166666567,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,2,1,0,0,6,0,NA,1,9,9,6,2,NA,NA,7,0,0,0,1,.875,0,0,.125,.3333333433,.6666666865,.3333333433,.6666666865,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,59,2,0,1,1,0,0,1,12,12,5,7,NA,NA,8,0,0,0,4,.6666666865,0,0,.3333333433,.4166666567,.5833333135,.1666666716,.5,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,5,1,1,0,6,1,NA,1,7,7,5,2,NA,NA,7,0,0,0,0,1,0,0,0,.2857142985,.7142857313,.2857142985,.7142857313,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,0,1,0,0,3,0,NA,1,19,19,8,5,NA,NA,12,0,0,0,7,.6315789223,0,0,.3684210479,.3333333433,.6666666865,.1666666716,.8333333135,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,NA,2,1,0,0,3,0,NA,1,10,10,7,3,NA,NA,10,0,0,0,0,1,0,0,0,.5,.5,.4444444478,.555555582,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,6,1,1,0,5,1,NA,1,9,9,8,1,NA,NA,9,0,0,0,0,1,0,0,0,.3333333433,.6666666865,.7142857313,0,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,21,2,0,1,6,1,NA,1,14,14,10,4,NA,NA,9,1,0,0,4,.6428571343,.0714285746,0,.2857142985,.2857142985,.7142857313,.4166666567,.4166666567,.1666666716
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,64,2,0,1,1,0,0,1,12,12,3,9,NA,NA,3,0,0,0,9,.25,0,0,.75,.4166666567,.5833333135,0,.2857142985,.7142857313
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,14,1,1,0,2,1,NA,1,23,23,11,12,NA,NA,7,0,0,0,16,.3043478131,0,0,.6956521869,.2173912972,.7826086879,.470588237,.470588237,.0588235296
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,2,1,0,0,6,0,NA,1,19,19,6,11,NA,NA,5,0,0,0,14,.2631579041,0,0,.7368420959,.5263158083,.4736842215,.3125,.6875,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,5,1,1,0,4,1,NA,1,12,12,10,2,NA,NA,4,2,0,0,6,.3333333433,.1666666716,0,.5,.4166666567,.5833333135,.25,.5,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,7,1,1,0,3,1,NA,1,15,15,5,10,NA,NA,13,0,0,0,1,.928571403,0,0,.0714285746,.1333333403,.8666666746,.6000000238,.400000006,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,0,1,0,0,1,0,NA,1,13,13,11,1,NA,NA,0,0,0,0,12,0,0,0,1,.400000006,.6000000238,.400000006,.400000006,.200000003
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,17,2,1,0,4,1,NA,1,30,30,29,1,NA,NA,15,4,0,0,10,.5172413588,.137931034,0,.3448275924,.4666666687,.5333333611,.400000006,.6000000238,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,11,1,1,0,5,0,NA,0,14,14,8,6,NA,NA,9,0,0,0,5,.6428571343,0,0,.3571428657,.4285714328,.571428597,.1428571492,.571428597,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,0,1,0,0,7,0,NA,0,9,9,6,3,NA,NA,5,0,0,0,3,.625,0,0,.375,.2222222239,.777777791,.2222222239,.555555582,.2222222239
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,13,1,1,0,7,1,NA,0,7,7,2,5,NA,NA,6,0,0,0,1,.8571428657,0,0,.1428571492,.4285714328,.571428597,.4285714328,.2857142985,.2857142985
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,4,1,0,0,4,1,NA,1,12,12,11,0,NA,NA,11,0,0,0,0,1,0,0,0,.1818181872,.8181818128,.200000003,.5,.3000000119
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,34,2,0,1,6,0,0,1,22,22,9,13,NA,NA,13,0,0,0,7,.6499999762,0,0,.349999994,.4545454681,.5454545617,.25,.5,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,18,2,1,0,3,0,NA,1,3,3,0,3,NA,NA,3,0,0,0,0,1,0,0,0,.3333333433,.6666666865,.3333333433,.3333333433,.3333333433
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,41,2,0,1,5,0,NA,1,13,13,6,6,NA,NA,5,0,0,0,7,.4166666567,0,0,.5833333135,.6666666865,.3333333433,.1000000015,.8999999762,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,17,2,1,0,6,1,NA,1,10,10,8,2,NA,NA,4,6,0,0,0,.400000006,.6000000238,0,0,.3000000119,.6999999881,.5,.5,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,19,2,0,1,6,0,NA,1,2,2,2,0,NA,NA,2,0,0,0,0,1,0,0,0,0,1,0,0,1
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,35,2,0,1,4,0,NA,1,29,29,21,8,NA,NA,13,0,0,0,16,.4482758641,0,0,.5517241359,.137931034,.8620689511,.3529411852,.5294117928,.1176470593
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,14,1,1,0,6,1,NA,0,14,14,9,5,NA,NA,6,0,0,0,8,.4285714328,0,0,.571428597,.2857142985,.7142857313,0,.571428597,.4285714328
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,1,1,0,0,7,0,NA,1,15,15,8,6,NA,NA,14,0,0,0,0,1,0,0,0,.4285714328,.571428597,.375,.5,.125
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,9,1,1,0,9,1,0,1,27,27,16,11,NA,NA,15,0,0,0,12,.555555582,0,0,.4444444478,.4444444478,.555555582,.6000000238,.150000006,.25
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,14,1,1,0,6,0,NA,0,15,15,10,4,NA,NA,14,0,0,0,0,1,0,0,0,.5,.5,.2142857164,.7857142687,0
Zimbabwe_Melegaro,LIC/LMIC,Diary,Male,47,2,0,1,3,0,1,0,45,45,17,28,NA,NA,17,1,2,2,23,.3953488469,.0232558139,.0465116277,.5348837376,.4666666687,.5333333611,.2941176593,.470588237,.2352941185
Zimbabwe_Melegaro,LIC/LMIC,Diary,Female,16,2,1,0,6,1,1,0,13,13,8,4,NA,NA,5,0,0,0,7,.4166666567,0,0,.5833333135,.6666666865,.3333333433,.5,.25,.25
